,0
2086,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2087,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2088,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2089,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2090,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2091,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2092,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2093,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2094,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2095,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2096,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2097,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2098,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2099,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2100,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2101,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2102,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2103,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2104,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2105,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2106,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2107,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2108,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2109,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2110,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2111,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2112,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2113,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2114,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2115,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2116,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2117,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2118,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2119,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2120,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2121,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2122,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2123,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2124,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2125,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2126,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2127,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2128,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2129,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2130,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2131,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2132,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2133,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2134,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2135,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2136,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2137,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2138,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2139,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2140,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2141,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2142,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2143,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2144,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2145,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2146,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2147,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2148,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2149,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2150,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2151,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2152,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2153,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2154,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2155,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2156,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2157,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2158,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2159,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2160,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2161,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2162,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2163,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2164,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2165,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2166,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2167,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2168,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2169,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2170,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2171,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2172,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2173,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2174,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2175,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2176,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2177,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2178,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2179,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2180,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2181,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2182,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2183,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2184,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2185,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2186,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2187,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2188,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2189,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2190,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2191,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2192,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2193,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2194,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2195,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2196,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2197,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2198,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2199,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2200,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2201,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2202,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2203,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2204,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2205,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2206,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2207,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2208,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2209,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2210,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2211,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2212,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2213,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2214,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2215,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2216,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2217,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2218,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2219,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2220,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2221,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2222,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2223,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2224,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2225,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2226,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2227,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2228,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2229,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2230,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2231,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2232,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2233,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2234,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2235,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2236,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2237,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2238,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2239,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2240,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2241,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2242,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2243,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2244,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2245,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2246,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2247,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2248,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2249,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2250,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2251,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2252,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2253,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2254,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2255,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2256,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2257,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2258,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2259,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2260,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2261,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2262,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2263,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2264,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2265,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2266,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2267,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2268,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2269,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2270,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2271,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2272,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2273,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2274,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2275,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2276,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2277,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2278,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2279,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2280,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2281,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
2282,"['G01' 'G03' 'G08' 'G10' 'G11' 'G14' 'G17' 'G18' 'G22' 'G23' 'G25' 'G31'
 'G32']"
